SCHID,LAT,LONG,GEOCODE_STATUS
00010001,-999.0,-999.0,FAILED
00010015,-999.0,-999.0,FAILED
00010020,-999.0,-999.0,FAILED
00010405,-999.0,-999.0,FAILED
00010505,-999.0,-999.0,FAILED
00010815,-999.0,-999.0,FAILED
00020830,-999.0,-999.0,FAILED
00030025,-999.0,-999.0,FAILED
00030305,-999.0,-999.0,FAILED
00030810,-999.0,-999.0,FAILED
00040810,-999.0,-999.0,FAILED
00050003,-999.0,-999.0,FAILED
00050010,-999.0,-999.0,FAILED
00050020,-999.0,-999.0,FAILED
00050025,-999.0,-999.0,FAILED
00050030,-999.0,-999.0,FAILED
00050303,-999.0,-999.0,FAILED
00050405,-999.0,-999.0,FAILED
00050505,-999.0,-999.0,FAILED
00050810,-999.0,-999.0,FAILED
00070005,-999.0,-999.0,FAILED
00070010,-999.0,-999.0,FAILED
00070013,-999.0,-999.0,FAILED
00070505,-999.0,-999.0,FAILED
00070515,-999.0,-999.0,FAILED
00070820,-999.0,-999.0,FAILED
00070865,-999.0,-999.0,FAILED
00080009,-999.0,-999.0,FAILED
00080020,-999.0,-999.0,FAILED
00080050,-999.0,-999.0,FAILED
00080805,-999.0,-999.0,FAILED
00080850,-999.0,-999.0,FAILED
00080860,-999.0,-999.0,FAILED
00090003,-999.0,-999.0,FAILED
00090004,-999.0,-999.0,FAILED
00090005,-999.0,-999.0,FAILED
00090010,-999.0,-999.0,FAILED
00090020,-999.0,-999.0,FAILED
00090025,-999.0,-999.0,FAILED
00090305,-999.0,-999.0,FAILED
00090310,-999.0,-999.0,FAILED
00090350,-999.0,-999.0,FAILED
00090505,-999.0,-999.0,FAILED
00090805,-999.0,-999.0,FAILED
00090820,-999.0,-999.0,FAILED
00090825,-999.0,-999.0,FAILED
00090835,-999.0,-999.0,FAILED
00090850,-999.0,-999.0,FAILED
00100005,42.4248717,-71.1541505,GEOCODED
00100010,42.4123444,-71.176215,GEOCODED
00100025,42.4176994,-71.1878408,GEOCODED
00100030,42.4042399,-71.1452454,GEOCODED
00100038,42.4124894,-71.1588833,GEOCODED
00100045,42.4290757,-71.177754,GEOCODED
00100050,42.4115361,-71.1398441,GEOCODED
00100055,42.4286318,-71.1670269,GEOCODED
00100305,42.4104861,-71.1457808,GEOCODED
00100410,42.4211178,-71.1756527,GEOCODED
00100505,42.4187728,-71.1618369,GEOCODED
00100805,42.4155131,-71.1510392,GEOCODED
00100810,42.41574,-71.1489308,GEOCODED
00100812,42.4153739,-71.1564428,GEOCODED
00100815,42.3553603,-71.1983291,GEOCODED
00100838,42.4023497,-71.1324907,GEOCODED
00100842,42.4075403,-71.1410725,GEOCODED
00100850,42.4262792,-71.1830511,GEOCODED
00100860,42.4124894,-71.1588833,GEOCODED
00110805,-999.0,-999.0,FAILED
00140005,-999.0,-999.0,FAILED
00140010,-999.0,-999.0,FAILED
00140015,-999.0,-999.0,FAILED
00140405,-999.0,-999.0,FAILED
00140505,-999.0,-999.0,FAILED
00140818,42.3038678,-71.3178517,GEOCODED
00140820,-999.0,-999.0,FAILED
00140830,-999.0,-999.0,FAILED
00140860,-999.0,-999.0,FAILED
00160001,-999.0,-999.0,FAILED
00160008,-999.0,-999.0,FAILED
00160035,-999.0,-999.0,FAILED
00160040,-999.0,-999.0,FAILED
00160045,-999.0,-999.0,FAILED
00160050,-999.0,-999.0,FAILED
00160305,-999.0,-999.0,FAILED
00160315,-999.0,-999.0,FAILED
00160320,-999.0,-999.0,FAILED
00160505,-999.0,-999.0,FAILED
00160515,-999.0,-999.0,FAILED
00160705,-999.0,-999.0,FAILED
00160805,-999.0,-999.0,FAILED
00160806,-999.0,-999.0,FAILED
00160810,-999.0,-999.0,FAILED
00160812,-999.0,-999.0,FAILED
00160815,-999.0,-999.0,FAILED
00160816,-999.0,-999.0,FAILED
00170010,-999.0,-999.0,FAILED
00170025,-999.0,-999.0,FAILED
00170030,-999.0,-999.0,FAILED
00170305,-999.0,-999.0,FAILED
00170505,-999.0,-999.0,FAILED
00180010,-999.0,-999.0,FAILED
00180510,-999.0,-999.0,FAILED
00200001,-999.0,-999.0,FAILED
00200005,-999.0,-999.0,FAILED
00200010,-999.0,-999.0,FAILED
00200012,-999.0,-999.0,FAILED
00200025,-999.0,-999.0,FAILED
00200045,-999.0,-999.0,FAILED
00200050,-999.0,-999.0,FAILED
00200315,-999.0,-999.0,FAILED
00200505,-999.0,-999.0,FAILED
00200802,-999.0,-999.0,FAILED
00200810,-999.0,-999.0,FAILED
00200830,-999.0,-999.0,FAILED
00200860,-999.0,-999.0,FAILED
00200880,-999.0,-999.0,FAILED
00200885,-999.0,-999.0,FAILED
00200890,-999.0,-999.0,FAILED
00230010,42.4847352,-71.3092075,GEOCODED
00230012,42.5157244,-71.2798845,GEOCODED
00230305,42.4882088,-71.2861679,GEOCODED
00230505,42.4913196,-71.2849018,GEOCODED
00230860,42.5082496,-71.2427267,GEOCODED
00240005,-999.0,-999.0,FAILED
00240006,-999.0,-999.0,FAILED
00240018,-999.0,-999.0,FAILED
00240025,-999.0,-999.0,FAILED
00240505,-999.0,-999.0,FAILED
00250020,-999.0,-999.0,FAILED
00250025,-999.0,-999.0,FAILED
00250315,-999.0,-999.0,FAILED
00250505,-999.0,-999.0,FAILED
00250510,-999.0,-999.0,FAILED
00260005,42.3995172,-71.165139,GEOCODED
00260010,42.3885811,-71.1641442,GEOCODED
00260015,42.3860165,-71.187464,GEOCODED
00260035,42.3922943,-71.1720987,GEOCODED
00260305,42.3854654,-71.1711338,GEOCODED
00260315,42.3950808,-71.1651467,GEOCODED
00260505,42.3933587,-71.1674501,GEOCODED
00260805,42.3932679,-71.1902447,GEOCODED
00260810,42.3973098,-71.1859726,GEOCODED
00260815,42.4060067,-71.182622,GEOCODED
00260865,42.4045006,-71.1631349,GEOCODED
00260870,42.3932679,-71.1902447,GEOCODED
00270010,-999.0,-999.0,FAILED
00270305,-999.0,-999.0,FAILED
00270860,-999.0,-999.0,FAILED
00270870,-999.0,-999.0,FAILED
00290805,-999.0,-999.0,FAILED
00300002,42.5489744,-70.8781883,GEOCODED
00300010,42.5489744,-70.8781883,GEOCODED
00300015,42.5489744,-70.8781883,GEOCODED
00300033,42.5489744,-70.8781883,GEOCODED
00300040,42.5489744,-70.8781883,GEOCODED
00300055,42.5489744,-70.8781883,GEOCODED
00300305,42.5489744,-70.8781883,GEOCODED
00300505,42.5489744,-70.8781883,GEOCODED
00300807,42.5489744,-70.8781883,GEOCODED
00300810,42.5489744,-70.8781883,GEOCODED
00300815,42.5489744,-70.8781883,GEOCODED
00300820,42.5489744,-70.8781883,GEOCODED
00300822,42.5489744,-70.8781883,GEOCODED
00300830,42.5489744,-70.8781883,GEOCODED
00300835,42.5489744,-70.8781883,GEOCODED
00300845,42.5489744,-70.8781883,GEOCODED
00300850,42.5489744,-70.8781883,GEOCODED
00300865,42.5489744,-70.8781883,GEOCODED
00300870,42.5489744,-70.8781883,GEOCODED
00300920,42.5489744,-70.8781883,GEOCODED
00310005,42.5370695,-71.2236572,GEOCODED
00310007,-999.0,-999.0,FAILED
00310012,-999.0,-999.0,FAILED
00310015,-999.0,-999.0,FAILED
00310026,-999.0,-999.0,FAILED
00310305,-999.0,-999.0,FAILED
00310310,-999.0,-999.0,FAILED
00310505,-999.0,-999.0,FAILED
00310805,-999.0,-999.0,FAILED
00350001,42.2867769,-71.0727373,GEOCODED
00350003,42.3419874,-71.1405332,GEOCODED
00350004,42.3511302,-71.1614958,GEOCODED
00350008,42.2717594,-71.0916865,GEOCODED
00350009,42.3697222,-71.033492,GEOCODED
00350010,42.3151523,-71.0791607,GEOCODED
00350012,42.2946741,-71.1159746,GEOCODED
00350014,42.2822741,-71.0869023,GEOCODED
00350015,42.3174167,-71.091799,GEOCODED
00350016,42.2765727,-71.1017082,GEOCODED
00350017,42.2832642,-71.1255937,GEOCODED
00350020,42.3185211,-71.1135991,GEOCODED
00350021,42.263364,-71.1562089,GEOCODED
00350036,42.3405802,-71.0839169,GEOCODED
00350062,42.3883981,-71.0042303,GEOCODED
00350066,42.3714109,-71.0378974,GEOCODED
00350072,42.316402,-71.093122,GEOCODED
00350074,42.3265181,-71.0809612,GEOCODED
00350077,42.2863081,-71.1078387,GEOCODED
00350080,42.3692003,-71.0346007,GEOCODED
00350088,42.3136155,-71.0599137,GEOCODED
00350096,42.3660363,-71.053359,GEOCODED
00350100,42.3165513,-71.1015633,GEOCODED
00350116,42.2429313,-71.1240654,GEOCODED
00350122,42.274649,-71.1272895,GEOCODED
00350135,42.2566019,-71.1269263,GEOCODED
00350138,42.2968483,-71.075798,GEOCODED
00350141,42.3779456,-71.0378725,GEOCODED
00350146,42.3381598,-71.0522789,GEOCODED
00350153,42.3261145,-71.1067352,GEOCODED
00350154,42.2673659,-71.104463,GEOCODED
00350156,42.3752204,-71.0339233,GEOCODED
00350166,42.3216913,-71.1058143,GEOCODED
00350167,42.3061631,-71.0735652,GEOCODED
00350180,42.3174724,-71.0759679,GEOCODED
00350181,42.3347011,-71.0390182,GEOCODED
00350182,42.3387553,-71.0778285,GEOCODED
00350183,42.2919015,-71.0804321,GEOCODED
00350184,42.3056372,-71.1314364,GEOCODED
00350190,42.2718352,-71.1628145,GEOCODED
00350200,42.3767055,-71.0577892,GEOCODED
00350215,42.3917635,-71.0048839,GEOCODED
00350227,42.308308,-71.0608735,GEOCODED
00350229,42.3329868,-71.0984106,GEOCODED
00350231,42.337018,-71.0851405,GEOCODED
00350237,42.2811897,-71.1410216,GEOCODED
00350240,42.2941694,-71.0491043,GEOCODED
00350243,42.3255942,-71.0910146,GEOCODED
00350255,42.3588336,-71.0578303,GEOCODED
00350257,42.3304576,-71.0775542,GEOCODED
00350258,42.2612274,-71.1488874,GEOCODED
00350262,42.3223569,-71.0582479,GEOCODED
00350264,42.3822202,-71.0193782,GEOCODED
00350266,42.2939231,-71.0626871,GEOCODED
00350268,42.3170241,-71.0434487,GEOCODED
00350278,42.2776778,-71.1351103,GEOCODED
00350286,42.3479706,-71.0649747,GEOCODED
00350298,42.3232137,-71.0581887,GEOCODED
00350302,42.3655282,-71.0349407,GEOCODED
00350304,42.3261186,-71.0713504,GEOCODED
00350308,42.2969139,-71.0801485,GEOCODED
00350326,42.3607559,-71.1339738,GEOCODED
00350328,42.2865375,-71.0531117,GEOCODED
00350346,42.3779718,-71.064469,GEOCODED
00350360,42.2515236,-71.1333843,GEOCODED
00350363,42.3442668,-71.0737969,GEOCODED
00350366,42.3204862,-71.0595906,GEOCODED
00350370,42.3156495,-71.0880356,GEOCODED
00350374,42.3475032,-71.1553844,GEOCODED
00350375,42.3454254,-71.1606553,GEOCODED
00350376,42.3109333,-71.0765391,GEOCODED
00350377,42.3208915,-71.0868727,GEOCODED
00350378,42.2758263,-71.0913064,GEOCODED
00350380,42.2823294,-71.0951749,GEOCODED
00350390,42.341143,-71.072126,GEOCODED
00350426,42.281412,-71.0693019,GEOCODED
00350505,42.3492468,-71.1454387,GEOCODED
00350507,42.2812479,-71.0813198,GEOCODED
00350515,42.3802573,-71.0609101,GEOCODED
00350518,42.3089133,-71.103484,GEOCODED
00350522,42.3328966,-71.0448275,GEOCODED
00350525,42.343288,-71.1424425,GEOCODED
00350530,42.3812283,-71.0349391,GEOCODED
00350535,42.3063673,-71.1092262,GEOCODED
00350537,42.3312769,-71.090738,GEOCODED
00350540,42.3306253,-71.0989794,GEOCODED
00350541,42.265197,-71.1173951,GEOCODED
00350542,42.2630655,-71.117879,GEOCODED
00350543,42.3141479,-71.0992242,GEOCODED
00350545,42.3161279,-71.0843714,GEOCODED
00350546,42.3462514,-71.094928,GEOCODED
00350548,42.2887584,-71.1457183,GEOCODED
00350549,42.3072393,-71.1142812,GEOCODED
00350558,42.3177493,-71.0434001,GEOCODED
00350560,42.3378659,-71.1012741,GEOCODED
00350565,42.3474879,-71.0637819,GEOCODED
00350575,42.3311893,-71.0900674,GEOCODED
00350581,42.3826485,-71.0712115,GEOCODED
00350655,42.3521281,-71.1607282,GEOCODED
00350656,42.3780794,-71.0414632,GEOCODED
00350657,42.285234,-71.0759266,GEOCODED
00350690,42.3505737,-71.0779829,GEOCODED
00350691,42.3139404,-71.0978788,GEOCODED
00350702,42.3582148,-71.0719535,GEOCODED
00350705,42.2825975,-71.0876972,GEOCODED
00350709,42.3205914,-71.0579244,GEOCODED
00350710,42.3161097,-71.0463838,GEOCODED
00350716,42.341281,-71.069489,GEOCODED
00350718,42.2780651,-71.1656718,GEOCODED
00350724,42.352372,-71.0782022,GEOCODED
00350725,42.3076784,-71.0659688,GEOCODED
00350726,42.3527155,-71.1657397,GEOCODED
00350729,42.2930321,-71.0661423,GEOCODED
00350732,42.3715793,-71.0399061,GEOCODED
00350740,42.3082633,-71.112047,GEOCODED
00350746,42.2882295,-71.1480542,GEOCODED
00350749,42.3031414,-71.1276454,GEOCODED
00350750,42.3791905,-71.0673052,GEOCODED
00350755,42.3337277,-71.0509416,GEOCODED
00350758,42.3501617,-71.1421987,GEOCODED
00350759,42.3485501,-71.0963142,GEOCODED
00350760,42.3503057,-71.0823039,GEOCODED
00350765,42.3535371,-71.0770918,GEOCODED
00350768,42.3309702,-71.1100492,GEOCODED
00350770,42.3333624,-71.1005979,GEOCODED
00350778,42.3075239,-71.0842792,GEOCODED
00350782,42.3215482,-71.1017268,GEOCODED
00350785,42.31095,-71.1008319,GEOCODED
00350794,42.3521884,-71.0820719,GEOCODED
00350795,42.2706607,-71.0732547,GEOCODED
00350801,42.3309021,-71.0933788,GEOCODED
00350802,42.2977016,-71.1165924,GEOCODED
00350805,42.3563955,-71.0717155,GEOCODED
00350808,42.2760816,-71.1580916,GEOCODED
00350809,42.3910279,-71.0496911,GEOCODED
00350810,42.2787617,-71.1221183,GEOCODED
00350811,42.3478905,-71.1543616,GEOCODED
00350812,42.3291091,-71.0933287,GEOCODED
00350822,42.2907757,-71.0493123,GEOCODED
00350834,42.2818191,-71.0511381,GEOCODED
00350836,42.3360441,-71.0296633,GEOCODED
00350844,42.3524184,-71.1529635,GEOCODED
00350855,42.2930321,-71.0661423,GEOCODED
00350856,42.2743234,-71.0667942,GEOCODED
00350862,42.3638845,-71.0527008,GEOCODED
00350890,42.3366561,-71.050098,GEOCODED
00350891,42.3312163,-71.1564449,GEOCODED
00350894,42.2782717,-71.1579704,GEOCODED
00350895,42.3501617,-71.1421987,GEOCODED
00350896,42.3508702,-71.1495065,GEOCODED
00350910,42.3399429,-71.1079623,GEOCODED
00350914,42.3522452,-71.1430373,GEOCODED
00350947,42.3224709,-71.1050755,GEOCODED
00350950,42.3076413,-71.1315101,GEOCODED
00350951,42.3129599,-71.1033105,GEOCODED
00360005,-999.0,-999.0,FAILED
00360030,-999.0,-999.0,FAILED
00360325,-999.0,-999.0,FAILED
00360505,-999.0,-999.0,FAILED
00360800,-999.0,-999.0,FAILED
00360802,-999.0,-999.0,FAILED
00360820,-999.0,-999.0,FAILED
00360830,-999.0,-999.0,FAILED
00380005,-999.0,-999.0,FAILED
00380013,-999.0,-999.0,FAILED
00380805,-999.0,-999.0,FAILED
00400005,42.2153541,-71.0020523,GEOCODED
00400015,42.2205956,-71.0041229,GEOCODED
00400020,42.2216892,-71.0180236,GEOCODED
00400025,42.2205956,-71.0041229,GEOCODED
00400033,42.2101541,-70.9785296,GEOCODED
00400050,42.2295291,-70.9868602,GEOCODED
00400305,42.2197676,-70.9890967,GEOCODED
00400310,42.2205956,-71.0041229,GEOCODED
00400505,42.2045361,-71.0181706,GEOCODED
00400804,42.2110158,-71.0060808,GEOCODED
00400805,42.2287712,-71.0042407,GEOCODED
00400807,42.2297654,-71.0033759,GEOCODED
00400821,42.2076053,-71.0065792,GEOCODED
00400822,42.2205956,-71.0041229,GEOCODED
00400825,42.2253505,-70.9902157,GEOCODED
00400830,42.2237682,-71.0046164,GEOCODED
00400835,42.2205956,-71.0041229,GEOCODED
00400840,42.2205956,-71.0041229,GEOCODED
00400845,42.210886,-71.0401231,GEOCODED
00400850,42.2205956,-71.0041229,GEOCODED
00410005,-999.0,-999.0,FAILED
00410010,-999.0,-999.0,FAILED
00410805,-999.0,-999.0,FAILED
00410810,-999.0,-999.0,FAILED
00410825,-999.0,-999.0,FAILED
00420850,-999.0,-999.0,FAILED
00430005,-999.0,-999.0,FAILED
00440001,-999.0,-999.0,FAILED
00440002,-999.0,-999.0,FAILED
00440003,-999.0,-999.0,FAILED
00440008,-999.0,-999.0,FAILED
00440010,-999.0,-999.0,FAILED
00440017,-999.0,-999.0,FAILED
00440023,-999.0,-999.0,FAILED
00440045,-999.0,-999.0,FAILED
00440055,-999.0,-999.0,FAILED
00440065,-999.0,-999.0,FAILED
00440078,-999.0,-999.0,FAILED
00440110,-999.0,-999.0,FAILED
00440400,-999.0,-999.0,FAILED
00440405,-999.0,-999.0,FAILED
00440410,-999.0,-999.0,FAILED
00440415,-999.0,-999.0,FAILED
00440420,-999.0,-999.0,FAILED
00440421,-999.0,-999.0,FAILED
00440422,-999.0,-999.0,FAILED
00440505,-999.0,-999.0,FAILED
00440520,-999.0,-999.0,FAILED
00440525,-999.0,-999.0,FAILED
00440535,-999.0,-999.0,FAILED
00440705,-999.0,-999.0,FAILED
00440805,-999.0,-999.0,FAILED
00440810,-999.0,-999.0,FAILED
00440825,-999.0,-999.0,FAILED
00440860,-999.0,-999.0,FAILED
00450005,-999.0,-999.0,FAILED
00460001,42.329798,-71.128451,GEOCODED
00460002,42.3025835,-71.1514215,GEOCODED
00460005,42.303439,-71.1587898,GEOCODED
00460015,42.3449239,-71.1236747,GEOCODED
00460020,42.3407407,-71.136157,GEOCODED
00460025,42.3278614,-71.1478057,GEOCODED
00460030,42.3392868,-71.1142753,GEOCODED
00460035,42.328731,-71.128499,GEOCODED
00460040,42.3354246,-71.121065,GEOCODED
00460045,42.3340767,-71.1418797,GEOCODED
00460060,42.333824,-71.1130876,GEOCODED
00460505,42.3322945,-71.1277832,GEOCODED
00460800,42.3182271,-71.1656404,GEOCODED
00460805,42.3390356,-71.1389764,GEOCODED
00460810,42.3298598,-71.1302874,GEOCODED
00460811,42.347856,-71.1121391,GEOCODED
00460812,42.3487693,-71.1108099,GEOCODED
00460814,42.3163183,-71.136662,GEOCODED
00460830,42.335864,-71.1191393,GEOCODED
00460850,42.3499083,-71.126739,GEOCODED
00460875,42.3814262,-71.1913291,GEOCODED
00460890,42.3075536,-71.1390617,GEOCODED
00480007,42.518736,-71.197,GEOCODED
00480015,42.499854,-71.181847,GEOCODED
00480020,42.5217563,-71.2054133,GEOCODED
00480035,42.5003239,-71.2147323,GEOCODED
00480303,42.5013493,-71.1815516,GEOCODED
00480505,42.498555,-71.194144,GEOCODED
00480815,42.5028841,-71.1979479,GEOCODED
00480830,42.4761413,-71.2154008,GEOCODED
00480860,42.470102,-71.21442,GEOCODED
00490005,42.3820907,-71.1163649,GEOCODED
00490006,42.363045,-71.1082845,GEOCODED
00490007,42.369473,-71.097582,GEOCODED
00490020,42.3780837,-71.1525464,GEOCODED
00490030,42.366737,-71.113415,GEOCODED
00490035,42.3719686,-71.0914472,GEOCODED
00490045,42.3558867,-71.1126835,GEOCODED
00490050,42.3921964,-71.1280369,GEOCODED
00490065,42.3709367,-71.1036957,GEOCODED
00490080,42.382712,-71.1237247,GEOCODED
00490090,42.367021,-71.095578,GEOCODED
00490305,42.3719686,-71.0914472,GEOCODED
00490310,42.3667977,-71.1134107,GEOCODED
00490315,42.3921964,-71.1280369,GEOCODED
00490320,42.369486,-71.0866024,GEOCODED
00490506,42.3748733,-71.1106161,GEOCODED
00490805,42.3909927,-71.1569211,GEOCODED
00490810,42.3790942,-71.12816,GEOCODED
00490815,42.3630489,-71.1045438,GEOCODED
00490820,42.3946843,-71.1276719,GEOCODED
00490825,42.3864275,-71.1185743,GEOCODED
00490830,42.3636635,-71.1011293,GEOCODED
00490835,42.3779148,-71.1196888,GEOCODED
00490838,42.4023497,-71.1324907,GEOCODED
00490840,42.3914116,-71.1541783,GEOCODED
00490855,42.3604712,-71.135813,GEOCODED
00490860,42.4053049,-71.114181,GEOCODED
00490875,42.3122547,-71.0539704,GEOCODED
00490917,42.3811152,-71.1295705,GEOCODED
00490925,42.3707965,-71.1389416,GEOCODED
00490960,42.3858738,-71.1324271,GEOCODED
00490995,42.3881615,-71.1305266,GEOCODED
00500010,-999.0,-999.0,FAILED
00500012,-999.0,-999.0,FAILED
00500017,-999.0,-999.0,FAILED
00500020,-999.0,-999.0,FAILED
00500305,-999.0,-999.0,FAILED
00500505,-999.0,-999.0,FAILED
00500805,-999.0,-999.0,FAILED
00500820,-999.0,-999.0,FAILED
00500825,-999.0,-999.0,FAILED
00500830,-999.0,-999.0,FAILED
00510025,42.5280927,-71.3496738,GEOCODED
00520015,-999.0,-999.0,FAILED
00520405,-999.0,-999.0,FAILED
00530825,-999.0,-999.0,FAILED
00560001,-999.0,-999.0,FAILED
00560005,-999.0,-999.0,FAILED
00560015,-999.0,-999.0,FAILED
00560025,-999.0,-999.0,FAILED
00560030,-999.0,-999.0,FAILED
00560305,-999.0,-999.0,FAILED
00560310,-999.0,-999.0,FAILED
00560505,-999.0,-999.0,FAILED
00560845,-999.0,-999.0,FAILED
00570003,42.3897736,-71.0355851,GEOCODED
00570025,42.3994606,-71.0185483,GEOCODED
00570030,42.3994606,-71.0185483,GEOCODED
00570035,42.3994606,-71.0185483,GEOCODED
00570040,42.3994606,-71.0185483,GEOCODED
00570045,42.3938439,-71.0370409,GEOCODED
00570050,42.3962422,-71.0309238,GEOCODED
00570055,42.3938439,-71.0370409,GEOCODED
00570505,42.4000905,-71.0400215,GEOCODED
00570515,42.4000905,-71.0400215,GEOCODED
00570705,42.400112,-71.02289,GEOCODED
00570815,42.3944114,-71.0319547,GEOCODED
00610001,-999.0,-999.0,FAILED
00610003,-999.0,-999.0,FAILED
00610010,-999.0,-999.0,FAILED
00610015,-999.0,-999.0,FAILED
00610020,-999.0,-999.0,FAILED
00610021,-999.0,-999.0,FAILED
00610022,-999.0,-999.0,FAILED
00610040,-999.0,-999.0,FAILED
00610050,-999.0,-999.0,FAILED
00610065,-999.0,-999.0,FAILED
00610090,-999.0,-999.0,FAILED
00610305,-999.0,-999.0,FAILED
00610310,-999.0,-999.0,FAILED
00610505,-999.0,-999.0,FAILED
00610510,-999.0,-999.0,FAILED
00610825,-999.0,-999.0,FAILED
00610835,-999.0,-999.0,FAILED
00610845,-999.0,-999.0,FAILED
00610850,-999.0,-999.0,FAILED
00610855,-999.0,-999.0,FAILED
00610860,-999.0,-999.0,FAILED
00630010,-999.0,-999.0,FAILED
00640050,-999.0,-999.0,FAILED
00640305,-999.0,-999.0,FAILED
00640505,-999.0,-999.0,FAILED
00650005,-999.0,-999.0,FAILED
00650010,-999.0,-999.0,FAILED
00650305,-999.0,-999.0,FAILED
00650505,-999.0,-999.0,FAILED
00670005,42.4532036,-71.3469822,GEOCODED
00670020,42.4605189,-71.3488963,GEOCODED
00670030,42.4605189,-71.3488963,GEOCODED
00670305,42.4605189,-71.3488963,GEOCODED
00670802,42.4570109,-71.3464821,GEOCODED
00670810,42.4605189,-71.3488963,GEOCODED
00670820,42.4605189,-71.3488963,GEOCODED
00670825,42.4605189,-71.3488963,GEOCODED
00670850,42.4745144,-71.3483583,GEOCODED
00680005,-999.0,-999.0,FAILED
00690815,-999.0,-999.0,FAILED
00700815,-999.0,-999.0,FAILED
00700860,-999.0,-999.0,FAILED
00710010,-999.0,-999.0,FAILED
00710015,-999.0,-999.0,FAILED
00710030,-999.0,-999.0,FAILED
00710032,-999.0,-999.0,FAILED
00710045,-999.0,-999.0,FAILED
00710305,-999.0,-999.0,FAILED
00710505,-999.0,-999.0,FAILED
00710810,-999.0,-999.0,FAILED
00710830,-999.0,-999.0,FAILED
00710845,-999.0,-999.0,FAILED
00710850,-999.0,-999.0,FAILED
00710860,-999.0,-999.0,FAILED
00720005,-999.0,-999.0,FAILED
00720015,-999.0,-999.0,FAILED
00720030,-999.0,-999.0,FAILED
00720040,-999.0,-999.0,FAILED
00720050,-999.0,-999.0,FAILED
00720505,-999.0,-999.0,FAILED
00720805,-999.0,-999.0,FAILED
00720810,-999.0,-999.0,FAILED
00720850,-999.0,-999.0,FAILED
00730005,42.2457904,-71.1939404,GEOCODED
00730010,42.247123,-71.1618354,GEOCODED
00730025,42.2248498,-71.1558546,GEOCODED
00730030,42.2387148,-71.1546418,GEOCODED
